GroupName,GroupDescription,Grouptype,CapabilityId,CapabilitiyGroupName,CapName,ComponentName
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,abd953d7-9920-4b84-8d98-688668f80bf0,Tools and Help,Update Library Metadata,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,ModifyStyles,Tools and Help,Modify Styles,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,AllowPDFResult,Options,Allow PDF Result Format,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,ModifyOptions,Options,Modify All Options,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,3c33b31d-2db6-46ac-954b-f4d13dad5cd4,Graph,Surface Plot,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,9439748d-30d9-4b3d-bc4f-dcb925a0ac3f,Graph,Bar Chart,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,0f7c3669-1ad7-414b-8d9d-27c85047b779,Graph,Area Plot,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,61f14b1f-7558-4132-8f73-ab7ff95251e0,Graph,Radar Chart,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,ExtractDataFromVAReport,Data,Extract Data from SAS Visual Analytics Reports,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,660ed464-dab4-48ad-a1d9-452148b2cffe,Data,Copy Files,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,411735c6-928b-476e-b834-65d23563bd7d,Data,Random Sample,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,4cb361c6-1bbb-425e-87a5-7392673aebb9,Data Mining,"Recency, Frequency, and Monetary Analysis",Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,6c27ca4e-9f6a-4d64-9c0b-66859f9b9d0f,Time Series,Regression Analysis of Panel Data,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,AllowPublishing,Save or Distribute,Publish To Distribution Channel,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,SaveSourceLocalComputer,Save or Distribute,Save Files to Local Computer,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,8ac21c6c-9dca-445f-b789-2f20266bd382,Data,Delete Data Sets and Formats,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,AccessUnregisteredCustomTasks,Tools and Help,Access Unregistered Custom Tasks,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,AllowPowerPointResult,Options,Allow PowerPoint Result Format,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,AllowHTMLResult,Options,Allow HTML Result Format,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,e5936a2e-f57a-46d8-91f9-3528ab0146ee,Regression,Linear Regression,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,80a6a3dd-79a7-489a-84c9-c37d669a2920,Graph,Bar-Line Chart,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,2debfe1a-ccea-4769-b031-a8943a6c4826,Graph,Pie Chart,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,f7e9c560-ec4a-4767-923b-31614549e2c2,Describe,Summary Statistics,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,b764327e-cadf-4adb-91b2-b72073d5fb63,Describe,One-Way Frequencies,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,InteractiveDataGrid,Data,Explore Data,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,ab8bb011-9679-4785-b563-e1ba4daf0b98,Data,Upload to CAS,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,285708a2-09b9-4d6c-933f-0d605b41000d,Data,Standardize Data,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,0decd3d8-9271-490b-8c47-7626f9ec2762,Data,Create Format,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,cf763f1e-61d4-41d4-bcbb-3c1d8cd2827f,Data Mining,Rapid Predictive Modeler,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,754a8023-d64d-4b89-be21-62a91e6ae8b8,Data Mining,Model Scoring,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,b497e329-911a-46fd-8daf-9d8f19cb51c9,Time Series,ARIMA Modeling and Forecasting,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,2ca35611-dbc3-423a-bd1e-799bd69c41c0,Multivariate,Principal Components,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,a062455d-134f-46f4-b1d9-0adafb776cb1,Multivariate,Discriminant Analysis,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,37f0c7df-6325-40ae-9026-77f80d0215be,Multivariate,Canonical Correlation,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,SendToJMP,Save or Distribute,Send SAS content to JMP,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,ca4e7d68-4f64-4ec1-ae3a-7ff4c5711e97,Open or Import,Import Data,Enterprise Guide 8
Enterprise Guide: Analysis,"Provides basic data analysis, reporting, and other capabilities.",ROLE,AllowRTFResult,Options,Allow RTF Result Format,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,AllowExcelResult,Options,Allow Excel Result Format,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,3c0d1cb1-78b7-48c2-accf-3a36b6490b20,Regression,Generalized Linear Models,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,3e8b2599-4e09-4023-a484-87d42158cfa5,ANOVA,Linear Models,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,f1924900-881f-4553-9b18-5867e05418eb,Graph,Show ODS Statistical Graph,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,8f5b3d8e-9d0d-4833-967d-05fb95474019,Data,Import JMP,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,b02136d3-0380-4177-b4a1-8aa454f6e654,Data,Upload to LASR,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,c84628c5-7890-4faf-b9b8-79abf1b6a901,Data,Transpose,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,CreateModifyDistributeEmailRecipient,Save or Distribute,Send Content to E-mail Recipient,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,SaveSourceLocalComputer,Save or Distribute,Save Files to Local Computer,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,ca4e7d68-4f64-4ec1-ae3a-7ff4c5711e97,Open or Import,Import Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,AccessSASTechnicalSupport,Tools and Help,Access SAS Technical Support,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,b244b87c-30f9-41cf-a990-05429d445d14,Tools and Help,Access Catalog and Formats Explorer,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,ModifyStyles,Tools and Help,Modify Styles,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,ResetLogin,Options,Reset Login,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,dd5a4c5f-96b3-4743-a79d-84daaa3e8fc1,Regression,HP Logistic Regression,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,12dcbf05-0420-4a13-81e4-9698565b5a2a,Graph,Scatter Plot,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,0f7c3669-1ad7-414b-8d9d-27c85047b779,Graph,Area Plot,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,addf2362-59e8-4224-84b3-a2f4117853fe,Graph,Donut Chart,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,b764327e-cadf-4adb-91b2-b72073d5fb63,Describe,One-Way Frequencies,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,InteractiveDataGrid,Data,Explore Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,e5610195-5311-4ac3-b302-da89ce225464,Data,Upload Data Files to Server,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,605cf2ff-f80b-4cfd-b97c-d1f380fad71e,Data,Download Data Files to PC,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,4d2e1c04-f6da-4ba1-8928-42a6b7e607f7,Data,Split Columns,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,edc58e88-7d0d-4fb3-9f58-27e888a590fa,Multivariate,Cluster Analysis,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,37f0c7df-6325-40ae-9026-77f80d0215be,Multivariate,Canonical Correlation,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,TrackProgramHistory,Save or Distribute,Track Program History,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,SaveToSASFolder,Save or Distribute,Save to SAS Folder,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,8675c61b-e816-48e0-96d1-667668217d98,ANOVA,Nonparametric One-Way ANOVA,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,ec243de8-3164-4b0a-9824-b7e3452eaf7f,Graph,Map Chart,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,9439748d-30d9-4b3d-bc4f-dcb925a0ac3f,Graph,Bar Chart,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,41ffe6c0-4f2f-4e23-986a-5222a8539fd6,Describe,Table Analysis,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,CutAndCopyData,Data,Cut and Copy Table Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,38f10a59-fe55-4316-b3fe-aef6a54c4092,Data,Import Stata,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,ab8bb011-9679-4785-b563-e1ba4daf0b98,Data,Upload to CAS,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,bacf7ce2-405c-4add-9c4e-236b59de17ff,Data,Rank,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,6c27ca4e-9f6a-4d64-9c0b-66859f9b9d0f,Time Series,Regression Analysis of Panel Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,53303e6c-6f4d-459b-b6b5-bb30f34bd218,Regression,Nonlinear Regression,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,SendToJMP,Save or Distribute,Send SAS content to JMP,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,PrintData,Save or Distribute,Print Data and Results,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,SaveProjectLocalComputer,Save or Distribute,Save Project to Local Computer,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,95970fbc-2b0d-4c43-8024-8c2b824a942b,Graph,Scatter Plot Matrix,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,1e926edb-b092-4445-8931-92e169d0b287,Graph,Tile Chart,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,c7cc1bc4-593c-4ca1-9739-e6d694c8c1ba,Graph,Contour Plot,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,a94ffbd5-293e-4913-8f14-e5d995dbcc9b,Describe,Distribution Analysis,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,285708a2-09b9-4d6c-933f-0d605b41000d,Data,Standardize Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,28f8ac65-3860-4183-afc1-6b4171af5a2b,Data,Sort Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,SendToSystemViewer,Save or Distribute,Send SAS content to System Viewer,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,OpenSourceLocalComputer,Open or Import,Open Files from Local Computer,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,fdc06bb0-3eac-404b-a5af-b53b79415679,Data,Compare Data,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,d67af4a1-1628-455d-a411-8cf074318ef5,Tools and Help,Access SAS Macro Variable Viewer,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,AccessSASStudioTasks,Tools and Help,Access SAS Studio Tasks,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,AllowPDFResult,Options,Allow PDF Result Format,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,ModifyOptions,Options,Modify All Options,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,30516520-5559-4cb8-b5cf-4ee8698178af,Regression,HP Linear Regression,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,80a6a3dd-79a7-489a-84c9-c37d669a2920,Graph,Bar-Line Chart,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,2debfe1a-ccea-4769-b031-a8943a6c4826,Graph,Pie Chart,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,db2921c2-7f95-435f-a99b-d7e1ca852686,Graph,Box Plot,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,0d429186-fc81-43e3-b1f7-aba0055ac049,Graph,Bubble Plot,Enterprise Guide 8
Enterprise Guide: OLAP,Supports viewing OLAP cubes in the OLAP Analyzer and provides other capabilities.,ROLE,d3932e3a-4fee-43df-956c-a605ac9af3e7,Describe,Summary Tables,Enterprise Guide 8
